row_idx,prompt,correct,raw_score
3732,What shape is the last object to collide with the purple sphere?,1,1.0
3733,What material is the purple object that is stationary when the video begins?,1,1.0
3734,What is the material of the object that is stationary when the video begins?,1,1.0
3735,Are there any purple cubes that enter the scene before the sphere enters the scene?,1,1.0
3736,How many metal cylinders enter the scene?,1,1.0
3737,How many blue cubes enter the scene after the sphere enters the scene?,1,1.0
3738,Are there any stationary rubber objects when the cylinder enters the scene?,1,1.0
3739,How many moving rubber objects are there when the video ends?,1,1.0
3740,How many purple objects are moving when the sphere enters the scene?,1,1.0
3741,What color is the object to collide with the purple cube?,1,1.0
3742,What material is the last object that enters the scene?,1,1.0
3743,What color is the last object that enters the scene?,1,1.0
3744,What is the color of the moving cube when the video begins?,1,1.0
3745,What is the material of the moving cube when the video begins?,1,1.0
3746,Are there any green cubes that enter the scene before the sphere enters the scene?,1,1.0
3747,How many collisions happen before the sphere enters the scene?,1,1.0
3748,How many rubber spheres enter the scene before the cylinder enters the scene?,1,1.0
3749,Are there any moving spheres when the video ends?,1,1.0
3750,How many stationary spheres are there when the red sphere enters the scene?,1,1.0
3751,How many rubber objects are moving?,0,0.0
3752,What is the color of the last object that enters the scene?,1,1.0
3753,What material is the last object to collide with the rubber cube?,1,1.0
3754,What is the shape of the last object to collide with the rubber cube?,1,1.0
3755,What material is the stationary sphere when the video begins?,1,1.0
3756,What color is the rubber sphere that is stationary when the cylinder enters the scene?,1,1.0
3757,Are there collisions after the red object enters the scene?,1,1.0
3758,How many red spheres exit the scene?,1,1.0
3759,How many cyan objects exit the scene after the cylinder enters the scene?,1,1.0
3760,Are there any stationary brown objects?,1,1.0
3761,How many cyan objects are moving?,0,0.0
3762,How many cyan objects are moving when the video ends?,1,1.0
3763,What is the color of the first object to collide with the green object?,1,1.0
3764,What color is the object that enters the scene?,1,1.0
3765,What is the material of the object that enters the scene?,1,1.0
3766,What color is the moving rubber cylinder when the video ends?,1,1.0
3767,What is the color of the moving rubber cylinder?,1,1.0
3768,Are there any green cylinders that exit the scene?,1,1.0
3769,How many cyan objects enter the scene?,1,1.0
3770,How many cylinders enter the scene?,1,1.0
3771,Are there any stationary objects when the red sphere exits the scene?,1,1.0
3772,How many stationary gray objects are there when the red object enters the scene?,1,1.0
3773,How many objects are stationary when the cyan object enters the scene?,1,1.0
3774,What color is the object to collide with the red object?,1,1.0
3775,What is the shape of the last object to collide with the green sphere?,1,1.0
3776,What is the material of the first object to collide with the green sphere?,1,1.0
3777,What is the material of the stationary sphere when the cyan sphere enters the scene?,1,1.0
3778,What shape is the stationary object when the red sphere enters the scene?,1,1.0
3779,Are there any metal objects that enter the scene after the cyan object enters the scene?,0,0.0
3780,How many red spheres exit the scene?,1,1.0
3781,How many spheres enter the scene?,1,1.0
3782,Are there any stationary objects?,1,1.0
3783,How many spheres are stationary when the video begins?,1,1.0
3784,How many cubes are moving?,0,0.0
3785,What material is the object to collide with the purple cylinder?,0,0.0
3786,What is the material of the first object that enters the scene?,1,1.0
3787,What shape is the last object that enters the scene?,0,0.0
3788,What material is the sphere that is stationary when the video ends?,1,1.0
3789,What color is the stationary cube when the video begins?,1,1.0
3790,Are there any green objects that enter the scene after the purple cylinder enters the scene?,1,1.0
3791,How many spheres enter the scene?,1,1.0
3792,How many brown objects enter the scene?,1,1.0
3793,Are there any stationary gray objects when the video begins?,1,1.0
3794,How many moving cubes are there?,1,1.0
3795,How many stationary purple objects are there?,1,1.0
3796,What shape is the last object to collide with the cyan sphere?,0,0.0
3797,What material is the object to collide with the cube?,1,1.0
3798,What is the shape of the object that exits the scene?,1,1.0
3799,What shape is the stationary object when the video ends?,0,0.0
3800,What color is the stationary sphere when the blue sphere enters the scene?,1,1.0
3801,Are there any metal objects that exit the scene after the blue sphere enters the scene?,1,1.0
3802,How many spheres exit the scene after the blue sphere enters the scene?,1,1.0
3803,How many objects enter the scene before the yellow sphere exits the scene?,1,1.0
3804,Are there any stationary blue objects when the red sphere enters the scene?,1,1.0
3805,How many moving objects are there when the video ends?,0,0.0
3806,How many purple objects are stationary when the video ends?,1,1.0
3807,What color is the last object to collide with the yellow object?,1,1.0
3808,What is the shape of the object to collide with the red sphere?,1,1.0
3809,What is the shape of the last object to collide with the rubber cylinder?,1,1.0
3810,What shape is the moving rubber object when the red sphere enters the scene?,1,1.0
3811,What color is the metal object that is stationary when the red sphere enters the scene?,1,1.0
3812,Are there any rubber objects that exit the scene?,1,1.0
3813,How many rubber cylinders exit the scene?,1,1.0
3814,How many cylinders enter the scene before the red object enters the scene?,1,1.0
3815,Are there any stationary red objects?,1,1.0
3816,How many gray objects are moving when the video ends?,1,1.0
3817,How many cubes are moving when the video ends?,0,0.0
3818,What material is the last object that enters the scene?,1,1.0
3819,What is the color of the object to collide with the red sphere?,1,1.0
3820,What color is the object to collide with the red object?,1,1.0
3821,What is the material of the stationary cube when the video begins?,1,1.0
3822,What is the color of the stationary object when the video ends?,1,1.0
3823,Are there any metal objects that exit the scene?,1,1.0
3824,How many collisions happen after the cylinder enters the scene?,1,1.0
3825,How many collisions happen?,1,1.0
3826,Are there any moving cylinders when the video ends?,1,1.0
3827,How many moving metal objects are there?,1,1.0
3828,How many purple objects are stationary when the video begins?,1,1.0
3829,What is the shape of the last object that enters the scene?,1,1.0
3830,What is the material of the last object to collide with the blue sphere?,1,1.0
3831,What shape is the last object to collide with the rubber sphere?,1,1.0
3832,What material is the yellow object that is moving?,1,1.0
3833,What is the material of the blue object that is moving when the video ends?,1,1.0
3834,Are there any gray objects that exit the scene?,1,1.0
3835,How many spheres enter the scene?,1,1.0
3836,How many collisions happen?,1,1.0
3837,Are there any moving blue objects when the video ends?,1,1.0
3838,How many stationary objects are there when the cylinder enters the scene?,1,1.0
3839,How many moving objects are there when the video ends?,1,1.0
3840,What is the material of the object to collide with the metal cylinder?,1,1.0
