row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt,src_idx_image
1010,video_10839_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10839,8,1,1.0,descriptive,How many collisions happen?,4955
1011,video_10839_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10839,8,1,1.0,descriptive,How many collisions happen after the green object enters the scene?,2310
1012,video_10842_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,Are there any stationary brown objects?,3256
1013,video_10842_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,How many metal objects are stationary?,4673
1014,video_10842_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,How many metal objects are moving when the red sphere enters the scene?,5206
1015,video_10842_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,What is the color of the first object to collide with the red object?,3160
1016,video_10842_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,What material is the last object that enters the scene?,712
1017,video_10842_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,What color is the object to collide with the purple object?,48
1018,video_10842_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,What material is the cyan object that is stationary?,792
1019,video_10842_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,What is the material of the stationary cyan object when the video ends?,2467
1020,video_10842_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,Are there any cubes that exit the scene after the red object enters the scene?,4626
1021,video_10842_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,How many spheres enter the scene?,1575
1022,video_10842_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10842,8,1,1.0,descriptive,How many cyan objects enter the scene after the red sphere enters the scene?,6885
1023,video_10848_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,Are there any stationary spheres?,3861
1024,video_10848_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,How many moving objects are there when the video ends?,231
1025,video_10848_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,How many spheres are stationary when the cyan cylinder enters the scene?,5962
1026,video_10848_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,What color is the last object that enters the scene?,5107
1027,video_10848_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,What is the shape of the object to collide with the blue cube?,5110
1028,video_10848_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,What is the shape of the object to collide with the blue object?,3788
1029,video_10848_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,What shape is the stationary red object when the video begins?,5203
1030,video_10848_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,0,0.0,descriptive,What shape is the moving red object when the cyan object enters the scene?,6089
1031,video_10848_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,Are there any purple objects that enter the scene after the red cylinder enters the scene?,3352
1032,video_10848_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,How many blue cubes enter the scene after the red cylinder enters the scene?,1983
1033,video_10848_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10848,8,1,1.0,descriptive,How many cylinders enter the scene?,6746
1034,video_10871_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,Are there any moving metal objects when the video ends?,1082
1035,video_10871_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,0,0.0,descriptive,How many cylinders are stationary?,748
1036,video_10871_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,How many moving objects are there?,212
1037,video_10871_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,What is the color of the object to collide with the brown object?,1695
1038,video_10871_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,What color is the object to collide with the green object?,3752
1039,video_10871_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,What is the material of the object to collide with the brown object?,6488
1040,video_10871_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,What is the shape of the object that is moving when the video ends?,7570
1041,video_10871_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,0,0.0,descriptive,What color is the cube that is stationary when the video begins?,1329
1042,video_10871_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,Are there any green cylinders that exit the scene after the sphere enters the scene?,3630
1043,video_10871_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,How many metal objects exit the scene after the green object enters the scene?,7602
1044,video_10871_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10871,8,1,1.0,descriptive,How many green cylinders exit the scene after the sphere enters the scene?,1289
1045,video_10873_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,0,0.0,descriptive,Are there any stationary objects when the cube enters the scene?,1707
1046,video_10873_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,0,0.0,descriptive,How many stationary objects are there when the cube enters the scene?,4305
1047,video_10873_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,0,0.0,descriptive,How many moving objects are there when the video ends?,2354
1048,video_10873_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,What material is the object to collide with the red object?,2027
1049,video_10873_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,What shape is the object to collide with the red cylinder?,5798
1050,video_10873_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,What is the material of the first object to collide with the cyan cylinder?,1551
1051,video_10873_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,What material is the moving object when the video begins?,1305
1052,video_10873_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,What shape is the stationary metal object when the video ends?,7519
1053,video_10873_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,Are there any purple objects that exit the scene before the cube enters the scene?,933
1054,video_10873_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,How many purple cylinders exit the scene?,3714
1055,video_10873_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10873,8,1,1.0,descriptive,How many objects enter the scene?,708
1056,video_10876_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,Are there any moving rubber objects?,2837
1057,video_10876_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,How many purple objects are stationary when the video begins?,5014
1058,video_10876_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,How many stationary objects are there when the video begins?,513
1059,video_10876_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,What is the material of the first object to collide with the gray object?,4936
1060,video_10876_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,What color is the first object to collide with the gray sphere?,169
1061,video_10876_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,What shape is the last object to collide with the blue cylinder?,2200
1062,video_10876_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,What is the material of the blue object that is stationary when the video ends?,5907
1063,video_10876_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,What shape is the stationary cyan object when the blue cylinder enters the scene?,2640
1064,video_10876_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,Are there any blue cubes that exit the scene?,4485
1065,video_10876_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,How many collisions happen after the blue cylinder enters the scene?,4282
1066,video_10876_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10876,8,1,1.0,descriptive,How many cylinders exit the scene after the cyan sphere enters the scene?,6891
1067,video_10885_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,Are there any stationary rubber objects when the yellow object enters the scene?,6263
1068,video_10885_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,How many objects are stationary when the yellow object enters the scene?,6519
1069,video_10885_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,How many moving cyan objects are there when the video begins?,2576
1070,video_10885_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,What is the color of the object that enters the scene?,3327
1071,video_10885_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,What is the shape of the last object to collide with the yellow object?,1803
1072,video_10885_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,What shape is the object that enters the scene?,2970
1073,video_10885_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,What material is the stationary cylinder when the yellow cylinder enters the scene?,5563
1074,video_10885_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,What is the shape of the metal object that is moving when the video begins?,2984
1075,video_10885_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,Are there any yellow cylinders that enter the scene?,870
1076,video_10885_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,How many cubes enter the scene?,6750
1077,video_10885_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10885,8,1,1.0,descriptive,How many metal objects enter the scene?,3269
1078,video_10888_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10888,8,1,1.0,descriptive,Are there any stationary gray objects when the video ends?,847
1079,video_10888_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_10000-11000/video_10888,8,1,1.0,descriptive,How many moving metal objects are there when the video ends?,5669
