row_idx,question,correct,image_path
2146,How many yellow objects are stationary when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2147,How many moving cubes are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2148,What material is the first object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2149,What is the color of the first object that enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2150,What is the material of the last object to collide with the sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2151,What is the shape of the stationary object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2152,What is the material of the cube that is stationary when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2153,Are there any metal cubes that enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2154,How many purple objects enter the scene before the cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2155,How many collisions happen after the cyan object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11840/concat.jpg
2156,Are there any stationary gray objects when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2157,How many stationary objects are there when the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2158,How many stationary cylinders are there?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2159,What color is the first object to collide with the yellow cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2160,What is the shape of the object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2161,What is the material of the object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2162,What is the shape of the stationary rubber object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2163,What shape is the stationary green object when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2164,Are there any spheres that enter the scene before the cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2165,How many cylinders enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2166,How many blue cylinders enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11864/concat.jpg
2167,Are there any stationary cubes when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2168,How many objects are stationary when the rubber sphere exits the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2169,How many moving objects are there when the yellow sphere exits the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2170,What material is the last object to collide with the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2171,What material is the object to collide with the yellow sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2172,What is the shape of the second object to collide with the brown object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2173,What shape is the rubber object that is moving when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2174,What shape is the moving rubber object when the metal cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2175,Are there any rubber objects that exit the scene after the metal cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2176,How many yellow spheres exit the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2177,How many collisions happen before the rubber sphere exits the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11866/concat.jpg
2178,Are there any moving rubber objects when the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2179,How many moving rubber objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2180,How many objects are moving when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2181,What material is the last object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2182,What is the shape of the last object to collide with the purple object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2183,What shape is the last object to collide with the purple cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2184,What color is the moving metal cylinder?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2185,What is the material of the cylinder that is moving when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2186,Are there any metal cubes that enter the scene before the rubber cylinder enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2187,How many cyan cubes enter the scene after the gray object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2188,How many gray cylinders enter the scene after the cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11875/concat.jpg
2189,Are there any moving rubber objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2190,How many stationary objects are there when the blue object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2191,How many moving spheres are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2192,What is the color of the first object to collide with the purple object?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2193,What is the color of the object to collide with the green sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2194,What color is the first object to collide with the purple cube?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2195,What is the shape of the stationary rubber object when the sphere enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2196,What color is the stationary rubber cylinder when the sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2197,Are there any blue cylinders that enter the scene before the cube enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2198,How many collisions happen after the cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2199,How many collisions happen?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11876/concat.jpg
2200,Are there any stationary spheres when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2201,How many brown objects are moving when the blue cube enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2202,How many moving objects are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2203,What is the color of the first object that enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2204,What material is the object to collide with the metal sphere?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2205,What shape is the object to collide with the purple object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2206,What is the color of the moving rubber cube when the purple sphere enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2207,What is the material of the stationary sphere when the video begins?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2208,Are there any rubber cubes that enter the scene after the purple object enters the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2209,How many collisions happen after the metal object enters the scene?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2210,How many objects enter the scene?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11885/concat.jpg
2211,Are there any moving cyan objects?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11905/concat.jpg
2212,How many moving spheres are there when the video ends?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11905/concat.jpg
2213,How many moving rubber objects are there when the video ends?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11905/concat.jpg
2214,What is the color of the first object to collide with the rubber sphere?,0,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11905/concat.jpg
2215,What shape is the first object to collide with the gray object?,1,/home/ievab2/run_models/concatenated_frames/concat_frames_8/video_11000-12000/video_11905/concat.jpg
