row_idx,question_id,frames_dir,n_frames,correct,raw_score,category,prompt
1699,video_11503_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,1,1.0,descriptive,What is the shape of the object to collide with the rubber cube?
1700,video_11503_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,1,1.0,descriptive,What is the material of the cylinder that is moving when the sphere enters the scene?
1701,video_11503_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,1,1.0,descriptive,What is the color of the stationary metal object when the blue cube enters the scene?
1702,video_11503_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,1,1.0,descriptive,Are there any purple cubes that enter the scene after the blue cube enters the scene?
1703,video_11503_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,1,1.0,descriptive,How many metal spheres enter the scene before the blue cube enters the scene?
1704,video_11503_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11503,8,1,1.0,descriptive,How many blue cubes enter the scene before the sphere enters the scene?
1705,video_11522_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,Are there any moving cyan objects?
1706,video_11522_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,How many moving objects are there when the video ends?
1707,video_11522_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,How many objects are stationary when the gray sphere enters the scene?
1708,video_11522_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,What is the color of the object that exits the scene?
1709,video_11522_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,What color is the object to collide with the green object?
1710,video_11522_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,What color is the first object to collide with the blue object?
1711,video_11522_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,What is the material of the stationary red object when the video ends?
1712,video_11522_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,What shape is the object that is moving when the video begins?
1713,video_11522_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,Are there any metal spheres that exit the scene after the green cylinder enters the scene?
1714,video_11522_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,How many collisions happen before the green object exits the scene?
1715,video_11522_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11522,8,1,1.0,descriptive,How many rubber cylinders enter the scene?
1716,video_11555_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,Are there any stationary spheres when the video ends?
1717,video_11555_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,0,0.0,descriptive,How many objects are moving when the video ends?
1718,video_11555_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,How many moving metal objects are there?
1719,video_11555_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,0,0.0,descriptive,What color is the object to collide with the cyan sphere?
1720,video_11555_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,What shape is the first object that enters the scene?
1721,video_11555_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,0,0.0,descriptive,What is the material of the last object that enters the scene?
1722,video_11555_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,What is the color of the sphere that is stationary when the video begins?
1723,video_11555_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,What is the color of the moving sphere when the video begins?
1724,video_11555_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,Are there any blue objects that exit the scene?
1725,video_11555_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,How many blue spheres enter the scene before the blue metal sphere exits the scene?
1726,video_11555_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11555,8,1,1.0,descriptive,How many cylinders enter the scene after the blue metal sphere exits the scene?
1727,video_11557_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,Are there any stationary gray objects when the video begins?
1728,video_11557_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,0,0.0,descriptive,How many stationary cubes are there when the video begins?
1729,video_11557_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,0,0.0,descriptive,How many stationary red objects are there when the video ends?
1730,video_11557_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,What shape is the last object to collide with the rubber cube?
1731,video_11557_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,What is the material of the object to collide with the red cube?
1732,video_11557_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,What is the material of the first object to collide with the red cylinder?
1733,video_11557_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,What shape is the red object that is stationary when the video begins?
1734,video_11557_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,0,0.0,descriptive,What color is the metal cube that is stationary?
1735,video_11557_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,Are there any red cubes that enter the scene before the blue cylinder enters the scene?
1736,video_11557_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,How many objects enter the scene?
1737,video_11557_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11557,8,1,1.0,descriptive,How many yellow cubes enter the scene before the blue cylinder enters the scene?
1738,video_11558_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,0,0.0,descriptive,Are there any moving cubes when the video begins?
1739,video_11558_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,How many stationary purple objects are there?
1740,video_11558_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,How many moving cylinders are there when the video ends?
1741,video_11558_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,What is the color of the object to collide with the red cylinder?
1742,video_11558_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,0,0.0,descriptive,What color is the last object to collide with the purple cube?
1743,video_11558_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,0,0.0,descriptive,What is the shape of the first object to collide with the rubber cube?
1744,video_11558_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,0,0.0,descriptive,What material is the stationary purple object when the video ends?
1745,video_11558_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,What is the material of the stationary cylinder when the cyan cylinder enters the scene?
1746,video_11558_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,Are there collisions after the rubber cylinder enters the scene?
1747,video_11558_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,How many cubes enter the scene?
1748,video_11558_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11558,8,1,1.0,descriptive,How many metal objects enter the scene?
1749,video_11559_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,Are there any moving rubber objects when the video begins?
1750,video_11559_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,How many stationary metal objects are there when the cyan cube enters the scene?
1751,video_11559_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,How many moving purple objects are there?
1752,video_11559_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,What shape is the last object to collide with the metal cylinder?
1753,video_11559_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,What is the material of the first object to collide with the blue cylinder?
1754,video_11559_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,What material is the object to collide with the purple object?
1755,video_11559_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,What shape is the gray object that is moving?
1756,video_11559_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,0,0.0,descriptive,What is the material of the cube that is stationary?
1757,video_11559_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,Are there collisions after the cyan object enters the scene?
1758,video_11559_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,How many objects enter the scene?
1759,video_11559_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11559,8,1,1.0,descriptive,How many collisions happen?
1760,video_11569_0,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,Are there any moving purple objects?
1761,video_11569_1,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,How many moving objects are there when the video ends?
1762,video_11569_2,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,How many moving spheres are there when the purple sphere exits the scene?
1763,video_11569_3,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,What color is the last object to collide with the rubber cylinder?
1764,video_11569_4,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,What material is the last object to collide with the rubber cylinder?
1765,video_11569_5,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,What is the color of the last object to collide with the cyan cylinder?
1766,video_11569_6,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,What shape is the moving cyan object when the video begins?
1767,video_11569_7,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,What shape is the moving cyan object when the video ends?
1768,video_11569_8,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,Are there any purple objects that exit the scene?
1769,video_11569_9,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,0,0.0,descriptive,How many collisions happen before the rubber sphere exits the scene?
1770,video_11569_10,/home/ievab2/run_models/CLEVRER_dataset/validation_frames/video_11000-12000/video_11569,8,1,1.0,descriptive,How many purple spheres exit the scene before the cyan sphere exits the scene?
