row_idx,prompt,correct,raw_score,src_idx_text
1684,What color is the object to collide with the brown cylinder?,0,0.0,4974
1685,What is the shape of the object that is moving when the video ends?,1,1.0,4118
1686,Are there any stationary purple objects when the video begins?,1,1.0,1243
1687,"Which of the following is responsible for the blue sphere's colliding with the gray sphere?
Options:
A. the cube's entrance
B. the yellow cylinder's entrance
C. the presence of the yellow metal object
D. the yellow cylinder's colliding with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6079
1688,How many collisions happen before the rubber sphere exits the scene?,0,0.0,3253
1689,"What will happen next?
Options:
A. The red object and the yellow object collide
B. The red object collides with the green object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6642
1690,What is the color of the first object to collide with the yellow object?,1,1.0,2326
1691,"If the sphere is removed, which event will not happen?
Options:
A. The cyan object and the blue object collide
B. The cube and the blue cylinder collide
C. The cyan object collides with the cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7076
1692,"Which event will not happen without the green sphere?
Options:
A. The cylinder and the cube collide
B. The cylinder and the blue object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6845
1693,What is the material of the first object to collide with the blue object?,1,1.0,1291
1694,"Without the rubber cube, which of the following will happen?
Options:
A. The green cube and the blue sphere collide
B. The red object and the green cube collide
C. The red object collides with the rubber sphere
D. The green sphere and the green cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7034
1695,What is the color of the first object to collide with the gray cylinder?,0,0.0,2731
1696,How many objects are moving when the video ends?,1,1.0,13
1697,Are there any metal objects that enter the scene?,0,0.0,3878
1698,How many stationary cylinders are there?,1,1.0,4267
1699,How many cyan cubes enter the scene after the sphere enters the scene?,1,1.0,2034
1700,How many cylinders are moving?,1,1.0,1552
1701,"Without the brown object, what will happen?
Options:
A. The cylinder collides with the red sphere
B. The purple sphere collides with the cylinder
C. The cube collides with the purple object
D. The cube collides with the red object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,7310
1702,What is the color of the stationary sphere?,1,1.0,5186
1703,How many cubes are moving when the video ends?,1,1.0,2367
1704,What color is the first object that enters the scene?,1,1.0,609
1705,How many stationary purple objects are there when the video begins?,1,1.0,4070
1706,Are there any cyan cubes that enter the scene before the blue cube enters the scene?,1,1.0,1119
1707,"Which event will happen next?
Options:
A. The blue cube collides with the gray object
B. The blue cube collides with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6565
1708,"Which of the following is responsible for the green object's colliding with the sphere?
Options:
A. the brown cube's entrance
B. the presence of the gray cube
C. the gray object's entrance
D. the gray cube's colliding with the sphere
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6069
1709,How many gray objects are moving when the video ends?,1,1.0,4190
1710,"What will happen next?
Options:
A. The brown cylinder and the cube collide
B. The metal object and the cube collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6385
1711,How many stationary rubber objects are there when the cyan sphere enters the scene?,1,1.0,4972
1712,How many collisions happen after the brown cylinder enters the scene?,1,1.0,2978
1713,What shape is the moving object when the video ends?,1,1.0,941
1714,What is the color of the stationary object when the video begins?,1,1.0,4151
1715,How many gray cylinders exit the scene?,1,1.0,3979
1716,How many stationary spheres are there when the video begins?,1,1.0,2630
1717,What material is the last object to collide with the cyan object?,0,0.0,971
1718,"Which of the following is not responsible for the rubber sphere's exit?
Options:
A. the presence of the red metal object
B. the metal sphere's colliding with the rubber sphere
C. the presence of the purple metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5617
1719,Are there any metal cubes that enter the scene before the cyan cylinder enters the scene?,0,0.0,2439
1720,What shape is the object to collide with the brown cube?,1,1.0,4490
1721,How many rubber objects are stationary when the video begins?,0,0.0,3190
1722,How many stationary objects are there when the video begins?,1,1.0,1465
1723,What shape is the metal object that is moving when the yellow cube enters the scene?,1,1.0,5428
1724,"What will happen next?
Options:
A. The brown cube and the cyan sphere collide
B. The red object and the gray object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,6611
1725,How many metal objects are moving when the red object enters the scene?,1,1.0,122
1726,What material is the last object to collide with the brown sphere?,1,1.0,3907
1727,"Which of the following is not responsible for the green metal sphere's colliding with the rubber object?
Options:
A. the collision between the rubber object and the blue object
B. the green metal sphere's colliding with the cyan object
C. the presence of the cyan metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5956
1728,Are there any gray spheres that enter the scene?,0,0.0,3548
1729,How many moving metal objects are there?,0,0.0,4301
1730,What material is the first object that enters the scene?,1,1.0,2392
1731,"Which of the following is responsible for the collision between the metal object and the cylinder?
Options:
A. the presence of the rubber sphere
B. the presence of the gray cube
C. the metal object's colliding with the rubber sphere
D. the cube's entering the scene
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",1,1.0,5991
