question_id,prompt,answer,correct,raw_score
video_12266_9,"Which of the following is not responsible for the metal cube's colliding with the cylinder?
Options:
A. the collision between the cylinder and the yellow object
B. the green object's colliding with the yellow cube
C. the presence of the red rubber cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12266_10,How many metal objects exit the scene?,,1,1.0
video_12276_0,How many objects are stationary when the brown cylinder enters the scene?,,1,1.0
video_12276_1,How many yellow objects are stationary when the video ends?,,1,1.0
video_12276_2,"Which of the following is responsible for the metal cylinder's colliding with the cyan cylinder?
Options:
A. the presence of the blue rubber cylinder
B. the collision between the cyan cylinder and the blue rubber object
C. the sphere's entrance
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12276_3,What is the shape of the last object that enters the scene?,,1,1.0
video_12276_4,How many moving cylinders are there?,,1,1.0
video_12276_5,How many cyan objects enter the scene?,,1,1.0
video_12276_6,Are there any moving brown objects when the cylinder enters the scene?,,1,1.0
video_12276_7,How many objects are moving when the video ends?,,1,1.0
video_12276_8,How many collisions happen before the purple object enters the scene?,,1,1.0
video_12276_9,Are there any brown objects that enter the scene before the gray cube enters the scene?,,1,1.0
video_12276_10,How many collisions happen?,,1,1.0
video_12277_0,How many collisions happen before the rubber sphere enters the scene?,,0,0.0
video_12277_1,"Without the brown cylinder, what will not happen?
Options:
A. The rubber sphere and the metal sphere collide
B. The cyan object collides with the yellow rubber cylinder
C. The rubber sphere collides with the yellow metal cylinder
D. The rubber sphere collides with the cyan object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12277_2,What color is the rubber sphere that is stationary when the cylinder enters the scene?,,1,1.0
video_12277_3,What shape is the first object to collide with the yellow cylinder?,,1,1.0
video_12277_4,"Which event will happen next?
Options:
A. The blue cube collides with the brown rubber object
B. The sphere collides with the metal cube
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12277_5,How many objects enter the scene?,,1,1.0
video_12277_6,Are there collisions before the red sphere enters the scene?,,1,1.0
video_12277_7,How many moving blue objects are there?,,1,1.0
video_12277_8,What shape is the object to collide with the brown sphere?,,1,1.0
video_12277_9,"Without the gray object, which of the following will happen?
Options:
A. The yellow cylinder collides with the blue object
B. The sphere collides with the blue object
C. The sphere and the rubber object collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12277_10,What shape is the rubber object that is moving when the video ends?,,1,1.0
video_12278_0,What is the material of the first object to collide with the green object?,,1,1.0
video_12278_1,What is the shape of the first object to collide with the yellow object?,,1,1.0
video_12278_2,How many collisions happen after the brown object enters the scene?,,0,0.0
video_12278_3,How many rubber spheres enter the scene?,,1,1.0
video_12278_4,"Which event will happen if the brown cylinder is removed?
Options:
A. The cyan object and the gray sphere collide
B. The cyan cylinder and the cube collide
C. The blue object collides with the gray object
D. The cyan object collides with the blue object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12278_5,How many stationary cylinders are there?,,1,1.0
video_12278_6,What is the color of the second object to collide with the green cylinder?,,1,1.0
video_12278_7,Are there any stationary purple objects when the video begins?,,1,1.0
video_12278_8,Are there any metal cylinders that enter the scene?,,1,1.0
video_12278_9,What shape is the rubber object that is moving when the video begins?,,0,0.0
video_12278_10,How many brown objects enter the scene?,,1,1.0
video_12281_0,How many cyan objects are moving when the video ends?,,1,1.0
video_12281_1,How many metal cylinders exit the scene?,,1,1.0
video_12281_2,What color is the object to collide with the brown cylinder?,,1,1.0
video_12281_3,"Which event will happen next?
Options:
A. The sphere and the blue cylinder collide
B. The metal cylinder collides with the rubber cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12281_4,How many stationary green objects are there?,,1,1.0
video_12281_5,"What will not happen without the cube?
Options:
A. The red object and the purple sphere collide
B. The cylinder collides with the red sphere
C. The cylinder and the purple sphere collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
video_12281_6,How many purple cubes enter the scene before the sphere exits the scene?,,1,1.0
video_12281_7,What color is the first object to collide with the gray sphere?,,1,1.0
video_12281_8,How many metal objects are stationary when the rubber cube enters the scene?,,1,1.0
video_12281_9,"What will happen next?
Options:
A. The metal cube collides with the red object
B. The metal cube collides with the cylinder
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12281_10,How many collisions happen after the purple sphere enters the scene?,,1,1.0
video_12282_0,How many collisions happen after the cube enters the scene?,,1,1.0
video_12282_1,How many metal objects are stationary when the blue metal cube enters the scene?,,1,1.0
video_12282_2,"Which event will happen next?
Options:
A. The cyan object collides with the sphere
B. The rubber cylinder collides with the brown metal object
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,1,1.0
video_12282_3,Are there any stationary metal objects when the rubber sphere enters the scene?,,1,1.0
video_12282_4,What color is the first object that enters the scene?,,1,1.0
video_12282_5,How many collisions happen after the green sphere enters the scene?,,1,1.0
video_12282_6,What is the shape of the rubber object that is stationary when the video begins?,,0,0.0
video_12282_7,What shape is the rubber object that is moving when the video begins?,,1,1.0
video_12282_8,How many moving objects are there when the video ends?,,1,1.0
video_12282_9,Are there any green spheres that enter the scene after the brown cube enters the scene?,,1,1.0
video_12282_10,What is the color of the rubber object that is stationary?,,1,1.0
video_12286_0,How many collisions happen after the yellow cube enters the scene?,,1,1.0
video_12286_1,How many collisions happen after the green sphere enters the scene?,,0,0.0
video_12286_2,What shape is the last object to collide with the metal sphere?,,1,1.0
video_12286_3,"If the cyan object is removed, what will not happen?
Options:
A. The metal sphere and the purple object collide
B. The rubber sphere collides with the red object
C. The gray sphere collides with the rubber sphere
D. The red object and the purple cylinder collide
Multiple choices may be correct, and possibly none.
If none are correct, answer: N/A.
Answer with the option text(s). If multiple, separate with ' || '.",,0,0.0
